single_braid,0,5000,单股辫
hug,0,5000,拥抱
bodysuit,0,5000,连体紧身衣
v,0,5000,比V|剪刀手
no_bra,0,5000,没穿胸罩
sleeveless_shirt,0,5000,无袖衬衫
bell,0,5000,钟|铃
saliva,0,5000,唾液
double_bun,0,5000,团子头
strapless,0,5000,无肩带款式
aqua_hair,0,5000,水蓝色头发
uncensored,0,5000,无修正
military_uniform,0,5000,军服
black_ribbon,0,5000,黑色丝带
black_headwear,0,5000,黑色头饰
bed,0,5000,床
blood,0,5000,血
4koma,0,5000,四格漫画
hoodie,0,5000,连帽衫
sideboob,0,5000,侧乳
profile,0,5000,侧颜
pussy_juice,0,5000,爱液|淫水
completely_nude,0,5000,完全裸体
black_bow,0,5000,黑蝴蝶结
covered_navel,0,5000,隐约入目的肚脐
makeup,0,5000,化妆
tattoo,0,5000,纹身
skindentation,0,5000,皮肤的凹陷
leaning_forward,0,5000,身体前倾
neck_ribbon,0,5000,颈部系着缎带
muscular,0,5000,肌肉
no_panties,0,5000,下半身真空
thigh_strap,0,5000,大腿缠着带子
mask,0,5000,面具
capelet,0,5000,披肩
gradient_hair,0,5000,渐变色的头发
multiple_views,0,5000,多角度|多姿势
witch_hat,0,5000,女巫帽
copyright_name,0,5000,版权署名
anus,0,5000,肛门
alternate_hairstyle,0,5000,发型变化
fruit,0,5000,水果
underboob,0,5000,下乳|南半球
detached_collar,0,5000,假领
headband,0,5000,扎头巾(名词)
depth_of_field,0,5000,景深(画法)
night,0,5000,夜
sleeveless_dress,0,5000,无袖连衣裙
buttons,0,5000,纽扣
floating_hair,0,5000,飘动的头发
cameltoe,0,5000,骆驼趾
side-tie_bikini_bottom,0,5000,侧绑比基尼底部
blue_dress,0,5000,蓝色洋装
fox_tail,0,5000,狐狸尾巴
cum_in_pussy,0,5000,内射|中出
toes,0,5000,脚趾
bottomless,0,5000,裸下半身
black_bikini,0,5000,黑色比基尼
shadow,0,5000,阴影
nose_blush,0,5000,鼻子发红
glowing,0,5000,发光的
red_skirt,0,5000,红色裙子
blurry_background,0,5000,模糊的背景
rose,0,5000,玫瑰|蔷薇
feet_out_of_frame,0,5000,双脚不在图内
headgear,0,5000,头部饰品(含一定科幻元素)
holding_hands,0,5000,牵手
bed_sheet,0,5000,床单
swept_bangs,0,5000,扫把状刘海
fake_animal_ears,0,5000,仿制的动物耳朵
chain,0,5000,锁链
facial_hair,0,5000,胡须
6+girls,0,5000,6个以上的女性
siblings,0,5000,兄弟姐妹
turtleneck,0,5000,高领服饰
bird,0,5000,鸟|拟鸟化
headphones,0,5000,耳机
ocean,0,5000,海
colored_skin,0,5000,彩色皮肤
arm_support,0,5000,手臂支撑动作
umbrella,0,5000,雨伞
heterochromia,0,5000,虹膜异色
low_twintails,0,5000,低扎双尾
halterneck,0,5000,绕颈系带
animal,0,5000,动物
frown,0,5000,皱眉
beret,0,5000,贝雷帽
thigh_boots,0,5000,高帮靴
leaf,0,5000,叶子
embarrassed,0,5000,害羞
pov,0,5000,第一人称视角
one_side_up,0,5000,只扎了一边的头发
back,0,5000,后背
on_bed,0,5000,在床上
from_above,0,5000,俯视镜头
garter_straps,0,5000,吊带袜的吊带
white_headwear,0,5000,白色头饰
watermark,0,5000,水印
ass_visible_through_thighs,0,5000,正面可见的屁股
fangs,0,5000,尖牙
blue_background,0,5000,蓝色背景
transparent_background,0,5000,透明背景
highleg,0,5000,高开衩的衣物
white_bikini,0,5000,白色比基尼
on_side,0,5000,侧卧
plaid_skirt,0,5000,格子呢短裙
scar,0,5000,伤痕
traditional_media,0,5000,纯手绘
mouth_hold,0,5000,用嘴叼着
wariza,0,5000,鸭子坐
parody,0,5000,模仿捏他别的作品及人物
beach,0,5000,海滩
chair,0,5000,椅子
wavy_hair,0,5000,卷发
blue_bow,0,5000,蓝色蝴蝶结
hair_tubes,0,5000,束发套
facial_mark,0,5000,脸部有图案
bandages,0,5000,绷带
upper_teeth,0,5000,露出上排牙齿
looking_away,0,5000,移开视线
female_pubic_hair,0,5000,女性阴毛
blush_stickers,0,5000,表情贴纸
drill_hair,0,5000,钻头发型
shirt_lift,0,5000,拉起掀起卷起衬衫
expressionless,0,5000,无口
chinese_clothes,0,5000,中国风
black_choker,0,5000,黑色项链
obi,0,5000,和服腰带
grabbing,0,5000,抓住|抓着
brown_footwear,0,5000,棕色鞋类
arms_behind_back,0,5000,双手背到身后
eating,0,5000,咀嚼
pantyshot,0,5000,内裤走光
no_shoes,0,5000,没穿鞋
topless,0,5000,赤裸上身
clothes_pull,0,5000,拉开衣物
holding_sword,0,5000,手持剑
heart-shaped_pupils,0,5000,心形瞳孔|心形眼
thigh_gap,0,5000,大腿之间(绝对领域)
thick_thighs,0,5000,肉腿
short_dress,0,5000,短裙
soles,0,5000,脚底
looking_down,0,5000,俯视
skirt_lift,0,5000,将裙子掀上去
phone,0,5000,电话|手机
magical_girl,0,5000,魔法少女
eyepatch,0,5000,眼罩
stuffed_toy,0,5000,填料布偶玩具
floral_print,0,5000,花朵图案(印花)
bound,0,5000,绑住的
wavy_mouth,0,5000,薯片嘴型
crossed_arms,0,5000,交叉双臂
flying_sweatdrops,0,5000,飞扬的汗珠
hair_intakes,0,5000,进气口发型
black_shorts,0,5000,黑色短裤
border,0,5000,边框
playboy_bunny,0,5000,花花公子兔子
moon,0,5000,月亮
formal,0,5000,正装
piercing,0,5000,穿洞
abs,0,5000,腹肌
cover,0,5000,封面
leg_up,0,5000,抬起腿
sandals,0,5000,凉鞋
from_below,0,5000,仰视镜头
half-closed_eyes,0,5000,半闭的双眼
cleavage_cutout,0,5000,露出的乳沟
sunlight,0,5000,阳光
erection,0,5000,勃起
table,0,5000,桌子
single_hair_bun,0,5000,单包子头
black_pants,0,5000,黑色长裤
oral,0,5000,用嘴
happy,0,5000,快乐|幸福
red_dress,0,5000,红色连衣裙
cat,0,5000,猫
underwear_only,0,5000,只穿着内衣
squatting,0,5000,蹲|工口蹲
scrunchie,0,5000,发束
pink_background,0,5000,粉色背景
school_swimsuit,0,5000,校内泳衣|死库水
sunglasses,0,5000,墨镜
testicles,0,5000,睾丸
bdsm,0,5000,SM
cum_on_body,0,5000,射在身上
blazer,0,5000,西装夹克
mob_cap,0,5000,头巾式室内女帽
trembling,0,5000,颤抖
white_footwear,0,5000,白色鞋类
dark-skinned_male,0,5000,黑皮男性
ring,0,5000,戒指
sleeping,0,5000,睡觉
wolf_ears,0,5000,狼耳朵
backpack,0,5000,背包
standing_on_one_leg,0,5000,单腿站立
lingerie,0,5000,女式内衣
knee_boots,0,5000,及膝靴
eyes_visible_through_hair,0,5000,透过头发可以看到的眼睛
hat_ribbon,0,5000,带有缎带的帽子
halo,0,5000,天使光环
light_brown_hair,0,5000,茶色头发
breast_grab,0,5000,揉胸
katana,0,5000,日本刀
stuffed_animal,0,5000,毛绒玩具
bob_cut,0,5000,波波头
thick_eyebrows,0,5000,浓眉
bat_wings,0,5000,蝙蝠翅膀
cardigan,0,5000,开襟衫
demon_girl,0,5000,魅魔
crossed_legs,0,5000,交叉的腿
frilled_dress,0,5000,花边连衣裙
suspenders,0,5000,背带
white_skirt,0,5000,白色短裙
3boys,0,5000,3个男性
helmet,0,5000,头盔|头部装甲|头部防护罩
white_jacket,0,5000,白色夹克
antenna_hair,0,5000,呆毛
hood_down,0,5000,放下的兜帽
cloudy_sky,0,5000,多云天气
outstretched_arms,0,5000,伸出双臂
cellphone,0,5000,手机
polka_dot,0,5000,圆斑点
cross,0,5000,十字
crying,0,5000,哭
tank_top,0,5000,无袖紧身背心
bottle,0,5000,瓶子
aged_down,0,5000,老化
bug,0,5000,bug
5girls,0,5000,5个女性
undressing,0,5000,脱衣
grass,0,5000,草
crossover,0,5000,跨界作品
fire,0,5000,火
bent_over,0,5000,弯腰
crown,0,5000,王冠|皇冠
feathers,0,5000,羽毛
suit,0,5000,西装
tiara,0,5000,皇冠头饰
light_smile,0,5000,浅笑
frilled_skirt,0,5000,花边裙子
breasts_out,0,5000,乳房露出
high_ponytail,0,5000,高马尾
knife,0,5000,小刀
pectorals,0,5000,胸肌
couple,0,5000,情侣
looking_up,0,5000,仰视
eyebrows,0,5000,眉毛
denim,0,5000,牛仔布
holding_food,0,5000,拿着食物
own_hands_together,0,5000,双手合十
hair_bobbles,0,5000,头绳
straddling,0,5000,跨坐
x_hair_ornament,0,5000,X形发饰
wing_collar,0,5000,燕子领
white_bow,0,5000,白色蝴蝶结
on_stomach,0,5000,趴着
areolae,0,5000,乳晕
plant,0,5000,植物
black_hairband,0,5000,黑色发带
blue_shirt,0,5000,蓝色衬衫
tan,0,5000,小麦色(皮肤)
lipstick,0,5000,口红|唇膏
outstretched_arm,0,5000,伸出手臂
bondage,0,5000,捆绑play
short_twintails,0,5000,短双尾发型
fellatio,0,5000,口交
horse_ears,0,5000,马耳
robot,0,5000,机器人
blue_ribbon,0,5000,蓝色丝带
girl_on_top,0,5000,女上位
curtains,0,5000,窗帘
white_flower,0,5000,白色的花
lifted_by_self,0,5000,掀起自己的衣物
pointing,0,5000,用手指着
animal_print,0,5000,动物印花
monster_girl,0,5000,人外娘
polearm,0,5000,长柄武器
muscular_male,0,5000,肌肉男性
pink_bow,0,5000,粉色蝴蝶结
slit_pupils,0,5000,猫瞳
juliet_sleeves,0,5000,朱丽叶袖
all_fours,0,5000,母豹pose
sex_from_behind,0,5000,泛指从身后插入的体位
sisters,0,5000,姐妹
cat_girl,0,5000,猫娘
crescent,0,5000,月牙
spiked_hair,0,5000,刺刺的头发
staff,0,5000,工作人员
hand_on_own_chest,0,5000,把手放在自己的胸口
blue_sailor_collar,0,5000,蓝色水手领
panty_pull,0,5000,拉下来的内裤
cherry_blossoms,0,5000,樱花
frilled_sleeves,0,5000,花边袖子
blouse,0,5000,罩衫
sharp_teeth,0,5000,鲨鱼牙|锯齿牙
red_necktie,0,5000,红领带
white_socks,0,5000,白袜子
cover_page,0,5000,封面
blue_jacket,0,5000,蓝色夹克
towel,0,5000,毛巾
clenched_teeth,0,5000,牙齿紧咬
shaded_face,0,5000,阴沉脸
wind,0,5000,风
goggles,0,5000,护目镜
bike_shorts,0,5000,紧身裤
casual,0,5000,私服
otoko_no_ko,0,5000,女装少年|伪娘
black_background,0,5000,黑色背景
ground_vehicle,0,5000,地面载具
brooch,0,5000,胸针
head_wings,0,5000,头上有翅膀
green_skirt,0,5000,绿色的裙子
loafers,0,5000,乐福鞋
gauntlets,0,5000,护腕
elf,0,5000,精灵
pink_panties,0,5000,粉色内裤
no_pants,0,5000,没穿着裤子和裙子
t-shirt,0,5000,T恤
red_flower,0,5000,红色的花
black_bra,0,5000,黑色内衣
striped_panties,0,5000,条纹内裤
multiple_tails,0,5000,多条尾巴
building,0,5000,建筑
wristband,0,5000,腕带
shoulder_armor,0,5000,肩甲
demon_horns,0,5000,恶魔的角
kiss,0,5000,吻|亲吻|接吻
fox_girl,0,5000,狐娘
between_breasts,0,5000,乳沟里
breast_press,0,5000,挤压胸部
surprised,0,5000,惊讶
single_thighhigh,0,5000,只有一条腿有穿着
messy_hair,0,5000,凌乱的头发
motion_lines,0,5000,体现运动的线
hat_bow,0,5000,带有蝴蝶结的帽子
sheath,0,5000,刀鞘|护套
butterfly,0,5000,蝴蝶
child,0,5000,小孩
skirt_set,0,5000,与上衣搭配的短裙|特制的裙子套装
black_socks,0,5000,黑色袜子
ribbon_trim,0,5000,缎带饰边
group_sex,0,5000,群P|群交
third_eye,0,5000,第三只眼
instrument,0,5000,乐器
rabbit_tail,0,5000,兔子尾巴
letterboxed,0,5000,宽银幕格式
drooling,0,5000,流口水
hakama,0,5000,袴|腿衣
clenched_hand,0,5000,握紧的手
box,0,5000,箱子
sneakers,0,5000,运动鞋
pale_skin,0,5000,苍白的皮肤
sex_toy,0,5000,性爱玩具
red_shirt,0,5000,红色衬衫
red_footwear,0,5000,红色鞋类
musical_note,0,5000,音符
gem,0,5000,宝石
horse_girl,0,5000,马娘
fishnets,0,5000,渔网
tassel,0,5000,流苏
wet_clothes,0,5000,湿衣服
side-tie_panties,0,5000,侧边系带内裤
red_bowtie,0,5000,红色领结
genderswap,0,5000,性转
revealing_clothes,0,5000,暴露的穿著
covering,0,5000,遮盖的动作
facial,0,5000,颜射
foreshortening,0,5000,正前缩距透视法
candy,0,5000,糖果
nature,0,5000,大自然
adapted_costume,0,5000,原设服装改编
anal,0,5000,肛门|肛交|着衣肛交|骑乘位肛交
ear_piercing,0,5000,穿耳洞
pink_dress,0,5000,粉色连衣裙
steam,0,5000,蒸汽
dog_ears,0,5000,狗耳朵
star_(sky),0,5000,星星(天空中的)
peaked_cap,0,5000,类似警帽的帽子
demon_tail,0,5000,恶魔尾巴
portrait,0,5000,半身像
armband,0,5000,腕标
scenery,0,5000,风景
convenient_censoring,0,5000,简单巧妙的打码
waist_apron,0,5000,女服务员围裙
holding_gun,0,5000,拿着枪
breath,0,5000,呼吸
lace_trim,0,5000,蕾丝镶边
night_sky,0,5000,夜空
ejaculation,0,5000,
china_dress,0,5000,中国服饰
tokin_hat,0,5000,头襟|兜巾
arms_behind_head,0,5000,双手抱头
couch,0,5000,沙发
interlocked_fingers,0,5000,紧扣的双手
lace,0,5000,蕾丝
veil,0,5000,面纱
black_nails,0,5000,黑色指甲
rope,0,5000,绳
front-tie_top,0,5000,从正面打结的衣物
bara,0,5000,大叔
microphone,0,5000,麦克风
bandaid,0,5000,创可贴
male_pubic_hair,0,5000,男性的阴毛
hakama_skirt,0,5000,袴裙
bow_panties,0,5000,带蝴蝶结的内裤
hand_fan,0,5000,手风扇
white_apron,0,5000,白色围裙
mole_under_mouth,0,5000,嘴角有痣|美人痣
bridal_gauntlets,0,5000,婚纱手套
strapless_dress,0,5000,无肩带连衣裙
no_headwear,0,5000,去掉了(原设有的)头饰
yaoi,0,5000,㚻|BL|腐|腐向
mecha,0,5000,机甲
glowing_eyes,0,5000,发光的双眼
anger_vein,0,5000,青筋
holding_cup,0,5000,手持杯子
clothes_writing,0,5000,印着字的T恤
bikini_top_only,0,5000,仅比基尼顶部
white_ribbon,0,5000,白色丝带
black_leotard,0,5000,黑色连身衣
jingle_bell,0,5000,铃铛
christmas,0,5000,圣诞节
baseball_cap,0,5000,棒球帽
breasts_apart,0,5000,向两侧摊开的乳房
hair_flaps,0,5000,在摆动的头发
string_bikini,0,5000,系绳比基尼
hair_over_shoulder,0,5000,披肩发
cum_on_breasts,0,5000,射在胸上
torn_legwear,0,5000,破损的裤袜
twin_drills,0,5000,双钻头发型
straight_hair,0,5000,直发
skin_tight,0,5000,衣服很紧显露出身体曲线或肢体特征
yellow_background,0,5000,黄色背景
web_address,0,5000,网址
semi-rimless_eyewear,0,5000,无上框眼镜
angry,0,5000,发怒
hooded_jacket,0,5000,连帽夹克
feathered_wings,0,5000,羽翼
light_purple_hair,0,5000,浅紫色的头发
motor_vehicle,0,5000,机动载具
facing_viewer,0,5000,面向镜头
cloak,0,5000,斗篷
wolf_tail,0,5000,狼尾巴
carrying,0,5000,抱起
side_braid,0,5000,披在一侧的单条辫子
corset,0,5000,束腰
eyewear_on_head,0,5000,眼镜别在头上
claws,0,5000,爪
micro_bikini,0,5000,迷你比基尼
red_nails,0,5000,红色指甲
light_particles,0,5000,光粒子
mary_janes,0,5000,珍妮鞋
multiple_penises,0,5000,阴茎包围网
pelvic_curtain,0,5000,旗袍类衣物的前摆
knees_up,0,5000,顶起双膝
red_background,0,5000,红色背景
tareme,0,5000,无辜的眼神|眼神柔弱
red_headwear,0,5000,红色头饰
tentacles,0,5000,触手
rifle,0,5000,步枪
index_finger_raised,0,5000,食指抬起
purple_dress,0,5000,紫色连衣裙
smartphone,0,5000,智能手机
beard,0,5000,胡须
clothing_aside,0,5000,衣服放在一边
vertical_stripes,0,5000,竖条纹
single_horn,0,5000,单侧长着角
bright_pupils,0,5000,明亮的瞳孔
paizuri,0,5000,乳交
grey_shirt,0,5000,灰色上衣
multicolored_clothes,0,5000,多色款衣服
strap_slip,0,5000,衣物吊带滑落(导致走光)
red_neckerchief,0,5000,红色的围巾
finger_to_mouth,0,5000,手抵在嘴唇边
licking,0,5000,舔
close-up,0,5000,特写镜头
puffy_nipples,0,5000,勃起的乳头
short_hair_with_long_locks,0,5000,扎起或卷起一部分长发
striped_thighhighs,0,5000,条纹长筒袜
extra_ears,0,5000,四只耳朵
snow,0,5000,雪|雪原
tsurime,0,5000,吊梢眼
black_necktie,0,5000,黑色领带
buckle,0,5000,扣
androgynous,0,5000,可男可女
scar_on_face,0,5000,疤痕在脸上
french_braid,0,5000,法式辫子
striped_legwear,0,5000,条纹裤袜
white_border,0,5000,白色边框
red_jacket,0,5000,红色夹克
full_moon,0,5000,满月
neck_bell,0,5000,脖子铃
upskirt,0,5000,从人的下方往上瞥
eye_contact,0,5000,眼神交流
face,0,5000,脸部
two-tone_background,0,5000,双色调背景
forehead,0,5000,额头
pom_pom_(clothes),0,5000,小绒球(衣物挂件)
seiza,0,5000,正坐
areola_slip,0,5000,乳晕走光
yellow_bow,0,5000,黄色的蝴蝶结
blue_bikini,0,5000,蓝色比基尼
genderswap_(mtf),0,5000,女体化
lens_flare,0,5000,镜头光晕
pink_flower,0,5000,粉红色的花
furry,0,5000,毛茸茸|兽人
gift,0,5000,礼物
armlet,0,5000,臂章
pink_nails,0,5000,粉色指甲
spikes,0,5000,尖刺|带钉的
between_legs,0,5000,(强调)两腿之间
pendant,0,5000,吊坠
abyssal_ship,0,5000,深渊船
wading,0,5000,涉水
hand_on_own_face,0,5000,把手放在自己脸上
side_slit,0,5000,侧面有缝的服饰
